ID_ESPACIO,ID_EDIFICIO,ID_UTC,ID_CENTRO,ID_CC,ID_SOROLLA,TIPO_DE_USO,LARGO,ANCHO,DIAGONAL,SUPERFICIE,ALTURA_MAXIMA,ALTURA_MEDIA,VOLUMEN,FALSO_TECHO,NMRO_VENTANAS,PERSIANAS_EXT,ORIENTACION_PRAL,ILUMINACION_ART,NMRO_PUNTOS_LUZ,NMRO_PUNTOS_AGUA,NMRO_PUNTOS_GAS,VITRINAS_RIESGO_BIOLOGICO,VITRINAS_RIESGO_QUIMICO,NMRO_VITRINAS_RB,NMRO_VITRINAS_RQ,PTOS_EXTRACCION_LOCALIZADA,NMRO_PTOS_EXT_LOCALIZ,TIPO_CALEFACCION,TIPO_CLIMATIZACION,ROSETAS_VOZ,ROSETAS_DATOS,CAÑON_FIJO,PANTALLA_PROYECTOR,EQUIPO_DE_SONIDO,TV,VIDEO,DVD,FOTOCOPIADORAS,IMPRESORAS,ORDENADORES,FAXES,TELEFONOS,PIZARRA,NMRO_PLAZAS,CAD_ASOCIADO,OBSERVACIONES,EXTINTORES_DE_POLVO,EXTINTORES_DE_CO2,NMRO_EXTINTORES_POLVO,NMRO_EXTINTORES_CO2,BIES,NMRO_BIES,TIPO_BIES,COLUMNA_SECA,GRUPO_DE_PRESION_INCENDIOS,DETECCION_DE_INCENDIOS,PROTECCION_POR_ROCIADORES,ILUMINACION_DE_EMERGENCIA,POTENCIA_ELECTRICA_INSTALADAW,RESERVABLE
"CRE.1200.01.182","CRE.1200.","01.182","RELLANO",,0,19,0.00000000,0.00000000,0.00000000,29.65000000,3.700,3.700,109.70500000,0,5,1,5,5,3,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CRE.1200.01.185","CRE.1200.","01.185","ASCENSOR",,0,22,0.00000000,0.00000000,0.00000000,0.00000000,0.000,0.000,0.00000000,0,0,0,2,8,0,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1200.01.190","CRE.1200.","01.190","PASILLO ",,0,31,0.00000000,0.00000000,0.00000000,241.80000000,2.500,2.500,604.50000000,1,4,3,7,5,52,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,," ",1,0,5,0,1,2,1,0,0,1,0,1,0,0
"CRE.1200.01.200","CRE.1200.","01.200","LABORATORIO BECARIOS",,0,53,0.00000000,0.00000000,0.00000000,101.60000000,2.900,2.900,294.64000000,1,8,3,5,11,8,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,16,0,1,5,21,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.210","CRE.1200.","01.210","LABORATORIO  L1.02",,0,44,0.00000000,0.00000000,0.00000000,103.00000000,2.900,2.900,298.70000000,1,8,3,5,11,8,0,0,0,0,0,0,0,0,9,5,,,0,1,0,0,0,0,0,0,21,0,0,3,37,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.220","CRE.1200.","01.220","LABORATORIO  L1.03A",,0,55,0.00000000,0.00000000,0.00000000,52.00000000,2.900,2.900,150.80000000,1,4,3,5,11,4,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,1,20,0,1,5,27,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.221","CRE.1200.","01.221","LABORATORIO  L1.03B",,0,55,0.00000000,0.00000000,0.00000000,52.00000000,2.900,2.900,150.80000000,1,4,3,5,11,4,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,1,12,0,0,5,15,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.230","CRE.1200.","01.230","LABORATORIO  L1.05",,7445,55,0.00000000,0.00000000,0.00000000,25.00000000,2.900,2.900,72.50000000,1,2,3,5,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,7,0,1,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.240","CRE.1200.","01.240","DESPACHO TALLER  L1.05",,7444,26,0.00000000,0.00000000,0.00000000,25.00000000,2.900,2.900,72.50000000,1,2,3,5,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,2,0,2,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.250","CRE.1200.","01.250","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,24.10000000,3.000,3.000,72.30000000,1,0,1,2,11,3,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.251","CRE.1200.","01.251","RELLANO",,0,19,0.00000000,0.00000000,0.00000000,29.65000000,3.700,3.700,109.70500000,0,5,1,5,11,3,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CRE.1200.01.255","CRE.1200.","01.255","ASCENSORES",,0,22,0.00000000,0.00000000,0.00000000,0.00000000,0.000,0.000,0.00000000,0,0,1,2,10,0,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1200.01.260","CRE.1200.","01.260","LABORATORIO 1.06",,0,26,0.00000000,0.00000000,0.00000000,50.00000000,2.900,2.900,145.00000000,1,4,3,5,11,8,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,9,0,0,5,12,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.270","CRE.1200.","01.270","LABORATORIO ",,0,26,0.00000000,0.00000000,0.00000000,103.00000000,2.900,2.900,298.70000000,1,8,3,5,11,8,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,13,0,1,5,12,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.280","CRE.1200.","01.280","DESPACHO 1.19",,7441,17,0.00000000,0.00000000,0.00000000,15.10000000,2.900,2.900,43.79000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.290","CRE.1200.","01.290","DESPACHO 1.18",,7440,17,0.00000000,0.00000000,0.00000000,15.10000000,2.900,2.900,43.79000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.300","CRE.1200.","01.300","DESPACHO 1.17",,7439,17,0.00000000,0.00000000,0.00000000,15.10000000,2.900,2.900,43.79000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.310","CRE.1200.","01.310","DESPACHO 1.16",,7438,17,0.00000000,0.00000000,0.00000000,15.10000000,2.900,2.900,43.79000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.320","CRE.1200.","01.320","DESPACHO 1.15",,0,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.330","CRE.1200.","01.330","DESPACHO 1.14",,0,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,1,0,0,0,0,0,2,0,2,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.340","CRE.1200.","01.340","BAÑOS ",,0,7,0.00000000,0.00000000,0.00000000,12.30000000,2.900,2.900,35.67000000,1,2,3,7,11,2,7,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.350","CRE.1200.","01.350","BAÑOS ",,0,9,0.00000000,0.00000000,0.00000000,12.30000000,2.900,2.900,35.67000000,1,2,3,7,11,2,4,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.360","CRE.1200.","01.360","DESPACHO 1.13",,7435,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,1,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.370","CRE.1200.","01.370","DESPACHO 1.12",,7434,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,2,0,1,5,1,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.380","CRE.1200.","01.380","DESPACHO 1.11",,7433,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,1,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.390","CRE.1200.","01.390","DESPACHO 1.10",,7432,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,2,0,1,5,1,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.400","CRE.1200.","01.400","DESPACHO 1.09",,7431,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,1,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.410","CRE.1200.","01.410","DESPACHO 1.08",,7430,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,1,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.420","CRE.1200.","01.420","DESPACHO 1.07",,7429,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.430","CRE.1200.","01.430","DESPACHO 1.06",,7428,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.440","CRE.1200.","01.440","DESPACHO 1.05",,7427,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,3,0,2,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.450","CRE.1200.","01.450","DESPACHO 1.04",,7426,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,2,0,2,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.01.460","CRE.1200.","01.460","DESPACHO 1.03",,7425,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,1,0,1,5,1,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.470","CRE.1200.","01.470","DESPACHO 1.02",,7424,17,0.00000000,0.00000000,0.00000000,15.00000000,2.900,2.900,43.50000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,2,0,1,5,2,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.480","CRE.1200.","01.480","DESPACHO 1.01",,7423,17,0.00000000,0.00000000,0.00000000,23.00000000,2.900,2.900,66.70000000,1,4,3,7,11,3,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,1,1,0,1,5,1,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.490","CRE.1200.","01.490","RACK COMUNICACIÓN ",,0,30,0.00000000,0.00000000,0.00000000,7.00000000,2.900,2.900,20.30000000,1,0,1,2,11,1,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,5,0,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.500","CRE.1200.","01.500","BAÑOS ",,0,7,0.00000000,0.00000000,0.00000000,12.30000000,2.900,2.900,35.67000000,1,2,3,7,5,2,7,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.510","CRE.1200.","01.510","BAÑOS ",,0,9,0.00000000,0.00000000,0.00000000,13.15000000,2.900,2.900,38.13000000,1,2,3,7,5,2,4,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.520","CRE.1200.","01.520","SALA INFORMATICA A.3",,0,44,10.70000000,8.00000000,0.00000000,93.00000000,2.800,2.800,260.40000000,1,6,3,6,5,9,0,0,0,0,0,0,0,0,6,1,,,1,1,0,0,0,0,0,0,21,0,0,3,41,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.530","CRE.1200.","01.530","SALA INFORMATICA A.2",,0,44,0.00000000,0.00000000,0.00000000,95.00000000,2.800,2.800,266.00000000,1,6,3,6,5,9,0,0,0,0,0,0,0,0,6,1,,,1,1,0,0,0,0,0,0,21,0,0,3,41,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.540","CRE.1200.","01.540","SALA INFORMATICA A.1",,0,45,0.00000000,0.00000000,0.00000000,61.75000000,2.800,2.800,172.90000000,1,6,3,6,5,6,0,0,0,0,0,0,0,0,6,1,,,1,1,0,0,0,0,0,0,15,0,0,3,15,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.550","CRE.1200.","01.550","BAÑOS",,0,7,0.00000000,0.00000000,0.00000000,36.00000000,2.900,2.900,104.40000000,1,3,3,6,5,12,15,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.560","CRE.1200.","01.560","BAÑOS ",,0,9,0.00000000,0.00000000,0.00000000,37.24000000,2.860,2.860,106.50600000,1,3,3,6,5,10,15,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.570","CRE.1200.","01.570","IEEE",,7456,53,0.00000000,0.00000000,0.00000000,19.70000000,2.900,2.900,57.13000000,1,4,3,6,5,4,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,1,2,0,1,5,5,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.580","CRE.1200.","01.580","ASOCIACION",,7455,53,0.00000000,0.00000000,0.00000000,19.72000000,2.860,2.860,56.39900000,1,3,3,6,5,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.01.590","CRE.1200.","01.590","SALON DE ACTOS ",,7460,46,0.00000000,0.00000000,0.00000000,306.20000000,10.500,7.017,2148.50000000,1,6,3,6,3,46,0,0,0,0,0,0,0,0,6,1,,,1,1,1,0,0,0,0,0,0,0,0,1,289,,,1,0,2,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.010","CRE.1200.","02.010","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,125.20000000,2.900,2.900,363.08000000,1,17,3,2,5,14,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,1,1,2,0,0,1,0,1,0,0
"CRE.1200.02.020","CRE.1200.","02.020","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,165.00000000,2.900,2.900,478.50000000,1,0,1,2,5,24,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,1,1,2,0,0,1,0,1,0,0
"CRE.1200.02.025","CRE.1200.","02.025","ASCENSOR",,0,22,0.00000000,0.00000000,0.00000000,0.00000000,0.000,0.000,0.00000000,0,0,0,2,10,0,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1200.02.030","CRE.1200.","02.030","SEMINARIO A.21",,0,6,0.00000000,0.00000000,0.00000000,74.70000000,2.900,2.900,216.63000000,1,6,3,1,5,9,0,0,0,0,0,0,0,0,2,1,,,1,1,0,0,0,0,0,0,0,0,0,3,81,,,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.040","CRE.1200.","02.040","SEMINARIO_A22",,0,6,0.00000000,0.00000000,0.00000000,74.12000000,2.890,2.890,214.20700000,1,6,3,6,5,6,0,0,0,0,0,0,0,0,6,1,,,1,1,0,0,0,0,0,0,0,0,0,3,4,,,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.050","CRE.1200.","02.050","SEMINARIO A.23",,0,6,0.00000000,0.00000000,0.00000000,74.70000000,2.900,2.900,216.63000000,1,6,3,1,5,9,0,0,0,0,0,0,0,0,2,1,,,1,1,0,0,0,0,0,0,0,0,0,4,81,,,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.060","CRE.1200.","02.060","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,71.00000000,2.900,2.900,205.90000000,1,0,1,2,5,12,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.070","CRE.1200.","02.070","SEMINARIO_A24",,0,6,0.00000000,0.00000000,0.00000000,74.12000000,2.890,2.890,214.20700000,1,6,3,6,5,6,0,0,0,0,0,0,0,0,6,1,,,1,1,0,0,0,0,0,0,0,0,0,3,40,,,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.080","CRE.1200.","02.080","SEMINARIO_A25",,7509,6,0.00000000,0.00000000,0.00000000,74.12000000,2.890,2.890,214.20700000,1,6,3,6,5,6,0,0,0,0,0,0,0,0,6,1,,,1,1,0,0,0,0,0,0,0,0,0,3,40,,,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.090","CRE.1200.","02.090","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,63.20000000,2.900,2.900,183.28000000,1,15,3,2,5,12,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,1,1,2,0,0,1,0,1,0,0
"CRE.1200.02.100","CRE.1200.","02.100","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,30.80000000,2.700,2.700,83.16000000,1,0,1,2,5,6,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.110","CRE.1200.","02.110","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,52.70000000,2.900,2.900,152.83000000,1,4,3,1,5,12,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,2,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.120","CRE.1200.","02.120","DESPACHO 2.04",,0,17,0.00000000,0.00000000,0.00000000,14.90000000,2.900,2.900,43.21000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,2,0,2,5,2,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.02.130","CRE.1200.","02.130","DESPACHO 2.03",,0,17,0.00000000,0.00000000,0.00000000,14.90000000,2.900,2.900,43.21000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,2,0,2,5,2,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.02.140","CRE.1200.","02.140","DESPACHO 2.02",,0,17,0.00000000,0.00000000,0.00000000,14.80000000,2.900,2.900,42.92000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,2,0,2,5,2,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.02.150","CRE.1200.","02.150","DESPACHO 2.01",,0,17,0.00000000,0.00000000,0.00000000,14.80000000,2.900,2.900,42.92000000,1,2,3,7,11,2,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,2,0,2,5,2,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CRE.1200.02.160","CRE.1200.","02.160"," LABORATORIO L 2.1",,0,55,0.00000000,0.00000000,0.00000000,50.00000000,2.900,2.900,145.00000000,1,4,3,5,5,4,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,10,0,2,1,7,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.170","CRE.1200.","02.170"," LABORATORIO L 2.02",,0,55,0.00000000,0.00000000,0.00000000,75.30000000,2.900,2.900,218.37000000,1,8,3,5,5,12,0,0,0,0,0,0,0,0,9,5,,,1,1,0,0,0,0,0,1,16,0,0,3,62,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.180","CRE.1200.","02.180","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,24.10000000,2.900,2.900,69.89000000,1,0,1,2,5,5,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1,0,1,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.181","CRE.1200.","02.181","CUARTO CONDUCCIÓN CLIMATIZACION",,0,30,0.00000000,0.00000000,0.00000000,4.50000000,3.400,3.400,15.30000000,0,0,1,2,10,0,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1200.02.182","CRE.1200.","02.182","RELLANO",,0,19,0.00000000,0.00000000,0.00000000,29.00000000,3.400,3.400,98.60000000,0,5,1,5,5,3,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CRE.1200.02.185","CRE.1200.","02.185","ASCENSOR",,0,22,0.00000000,0.00000000,0.00000000,0.00000000,0.000,0.000,0.00000000,0,0,0,2,10,0,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1200.02.190","CRE.1200.","02.190","LABORATORIO INVESTIGACIÓN L 2.03",,0,26,0.00000000,0.00000000,0.00000000,102.00000000,2.900,2.900,295.80000000,1,8,3,5,11,12,0,0,0,0,0,0,0,0,9,5,,,1,1,0,0,0,0,0,1,28,0,0,3,56,," ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.200","CRE.1200.","02.200","LABORATORIO INVESTIGACIÓN L 2.04",,0,26,0.00000000,0.00000000,0.00000000,51.65000000,2.900,2.900,149.78000000,1,4,3,5,11,4,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,1,14,0,0,5,28,,"RACK DE COMUNICACIONES; ",0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.210","CRE.1200.","02.210","LABORATORIO INVESTIGACIÓN L 2.05",,0,26,0.00000000,0.00000000,0.00000000,51.65000000,2.900,2.900,149.78000000,1,4,3,5,11,4,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,14,0,0,5,20,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.220","CRE.1200.","02.220","LABORATORIO INVESTIGACIÓN L 2.06",,0,26,0.00000000,0.00000000,0.00000000,51.65000000,2.900,2.900,149.78000000,1,4,3,5,11,4,0,0,0,0,0,0,0,0,2,4,,,0,0,0,0,0,0,0,1,14,0,1,1,15,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.230","CRE.1200.","02.230","LABORATORIO INVESTIGACIÓN L 2.07",,0,26,0.00000000,0.00000000,0.00000000,51.65000000,2.900,2.900,149.78000000,1,4,3,5,11,4,0,0,0,0,0,0,0,0,9,5,,,2,1,1,1,1,1,0,1,12,0,1,5,14,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.240","CRE.1200.","02.240","LABORATORIO INVESTIGACIÓN L 2.08",,0,26,0.00000000,0.00000000,0.00000000,51.65000000,2.900,2.900,149.78000000,1,4,3,5,11,4,0,0,0,0,0,0,0,0,9,5,,,0,0,0,0,0,0,0,0,9,0,0,5,18,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.250","CRE.1200.","02.250","PASILLO",,0,31,0.00000000,0.00000000,0.00000000,24.07000000,2.900,2.900,69.80000000,1,0,1,2,5,5,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CRE.1200.02.251","CRE.1200.","02.251","CUARTO CONDUCCIÓN CLIMATIZACION",,0,30,0.00000000,0.00000000,0.00000000,4.50000000,3.400,3.400,15.30000000,0,0,1,2,10,0,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1200.02.252","CRE.1200.","02.252","RELLANO",,0,19,0.00000000,0.00000000,0.00000000,29.00000000,3.400,3.400,98.60000000,0,0,1,5,10,0,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRE.1200.02.255","CRE.1200.","02.255","ASCENSOR",,0,22,0.00000000,0.00000000,0.00000000,0.00000000,0.000,0.000,0.00000000,0,0,0,2,10,0,0,0,0,0,0,0,0,0,4,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
